Support_Year;Cluster;Timestep;PV;HP;EB;from_grid;to_grid;from_main_grid;to_main_grid
5;0;138;18.748;370.859;0.0;747.819;0.0;747.819;0.0
5;0;139;0.0;375.35;0.0;792.823;0.0;792.823;0.0
5;0;140;0.0;379.844;0.0;709.838;0.0;709.838;0.0
5;0;141;0.0;385.241;0.0;590.978;0.0;590.978;0.0
5;0;142;0.0;118.627;0.0;323.365;0.0;323.365;0.0
5;0;143;0.0;393.345;0.0;576.071;0.0;576.071;0.0
5;0;144;0.0;393.345;0.0;532.928;0.0;532.928;0.0
5;0;145;0.0;400.557;0.0;539.582;0.0;539.582;0.0
5;0;146;0.0;399.655;0.0;538.866;0.0;538.866;0.0
5;0;147;0.0;406.874;0.0;547.471;0.0;547.471;0.0
5;0;148;0.0;409.583;0.0;551.314;0.0;551.314;0.0
5;0;149;0.0;412.293;0.0;558.452;0.0;558.452;0.0
5;0;150;0.0;419.527;0.0;564.379;0.0;564.379;0.0
5;0;151;9.504;418.622;0.0;838.468;0.0;838.468;0.0
5;0;152;577.513;417.718;0.0;204.343;0.0;204.343;0.0
5;0;153;1503.769;411.39;0.0;0.0;767.389;0.0;767.389
5;0;154;1820.63;399.655;0.0;0.0;1076.139;0.0;1076.139
5;0;155;1314.951;387.941;0.0;0.0;596.074;0.0;596.074
5;0;156;1749.657;382.542;0.0;0.0;1044.693;0.0;1044.693
5;0;157;884.694;377.147;0.0;0.0;186.276;0.0;186.276
5;0;158;309.967;382.542;0.0;433.987;0.0;433.987;0.0
5;0;159;545.315;381.643;0.0;165.544;0.0;165.544;0.0
5;0;160;873.171;392.444;0.0;0.0;164.88;0.0;164.88
5;0;161;484.28;395.147;0.0;224.313;0.0;224.313;0.0
5;0;162;66.104;395.147;0.0;731.454;0.0;731.454;0.0
5;0;163;0.0;404.166;0.0;834.303;0.0;834.303;0.0
5;0;164;0.0;408.68;0.0;735.502;0.0;735.502;0.0
5;0;165;0.0;414.101;0.0;618.304;0.0;618.304;0.0
5;0;166;0.0;376.413;0.0;568.917;0.0;568.917;0.0
5;0;167;0.0;412.293;0.0;581.75;0.0;581.75;0.0
5;1;0;0.0;0.0;0.0;138.851;0.0;138.851;0.0
5;1;1;0.0;0.0;0.0;142.253;0.0;142.253;0.0
5;1;2;0.0;0.0;0.0;141.421;0.0;141.421;0.0
5;1;3;0.0;0.0;0.0;140.014;0.0;140.014;0.0
5;1;4;0.0;0.0;0.0;141.186;0.0;141.186;0.0
5;1;5;0.0;0.0;0.0;143.169;0.0;143.169;0.0
5;1;6;31.07;0.0;0.0;115.143;0.0;115.143;0.0
5;1;7;340.5;0.0;0.0;0.0;57.007;0.0;57.007
5;1;8;959.743;0.0;0.0;0.0;647.57;0.0;647.57
5;1;9;1652.299;0.0;0.0;0.0;1316.757;0.0;1316.757
5;1;10;2200.337;0.0;0.0;0.0;1849.63;0.0;1849.63
5;1;11;2493.993;0.0;0.0;0.0;2161.637;0.0;2161.637
5;1;12;2723.085;0.0;0.0;0.0;2404.656;0.0;2404.656
5;1;13;3050.73;0.0;0.0;0.0;2722.123;0.0;2722.123
5;1;14;2498.953;0.0;0.0;0.0;2157.566;0.0;2157.566
5;1;15;1704.542;0.0;0.0;0.0;1383.812;0.0;1383.812
5;1;16;1164.807;0.0;0.0;0.0;860.633;0.0;860.633
5;1;17;705.285;27.493;0.0;0.0;393.34;0.0;393.34
5;1;18;309.352;11.126;0.0;0.0;0.0;0.0;0.0
5;1;19;11.932;0.0;0.0;406.154;0.0;406.154;0.0
5;1;20;0.0;0.0;0.0;329.895;0.0;329.895;0.0
5;1;21;0.0;0.0;0.0;199.016;0.0;199.016;0.0
5;1;22;0.0;0.0;0.0;191.234;0.0;191.234;0.0
5;1;23;0.0;0.0;0.0;173.048;0.0;173.048;0.0
5;1;24;0.0;0.0;0.0;137.731;0.0;137.731;0.0
5;1;25;0.0;0.0;0.0;139.712;0.0;139.712;0.0
5;1;26;0.0;0.0;0.0;141.565;0.0;141.565;0.0
5;1;27;0.0;0.0;0.0;140.195;0.0;140.195;0.0
5;1;28;0.0;0.0;0.0;141.526;0.0;141.526;0.0
5;1;29;0.0;0.0;0.0;142.101;0.0;142.101;0.0
5;1;30;25.276;0.0;0.0;120.068;0.0;120.068;0.0
5;1;31;315.136;11.614;0.0;0.0;21.84;0.0;21.84
5;1;32;932.985;9.401;0.0;0.0;601.762;0.0;601.762
5;1;33;1568.329;10.786;0.0;0.0;1233.335;0.0;1233.335
5;1;34;2030.984;12.955;0.0;0.0;1674.724;0.0;1674.724
5;1;35;2454.591;11.444;0.0;0.0;2099.738;0.0;2099.738
5;1;36;2975.222;11.09;0.0;0.0;2648.763;0.0;2648.763
5;1;37;3035.236;8.76;0.0;0.0;2705.953;0.0;2705.953
5;1;38;2841.342;9.83;0.0;0.0;2478.241;0.0;2478.241
5;1;39;2408.863;20.404;0.0;0.0;2068.03;0.0;2068.03
5;1;40;1803.699;0.0;0.0;0.0;1491.728;0.0;1491.728
5;1;41;1075.05;131.753;0.0;0.0;653.162;0.0;653.162
5;1;42;474.518;0.0;0.0;0.0;195.273;0.0;195.273
5;1;43;45.917;0.0;0.0;371.873;0.0;371.873;0.0
5;1;44;0.0;0.0;0.0;320.656;0.0;320.656;0.0
5;1;45;0.0;0.0;0.0;206.804;0.0;206.804;0.0
5;1;46;0.0;0.0;0.0;192.975;0.0;192.975;0.0
5;1;47;0.0;0.0;0.0;178.724;0.0;178.724;0.0
5;1;48;0.0;0.0;0.0;139.863;0.0;139.863;0.0
5;1;49;0.0;0.0;0.0;142.22;0.0;142.22;0.0
5;1;50;0.0;0.0;0.0;141.446;0.0;141.446;0.0
5;1;51;0.0;0.0;0.0;140.181;0.0;140.181;0.0
5;1;52;0.0;0.0;0.0;141.122;0.0;141.122;0.0
5;1;53;0.0;0.0;0.0;141.979;0.0;141.979;0.0
5;1;54;15.007;0.0;0.0;130.831;0.0;130.831;0.0
5;1;55;190.086;0.0;0.0;134.869;0.0;134.869;0.0
5;1;56;752.167;0.0;0.0;0.0;466.547;0.0;466.547
5;1;57;1419.291;0.0;0.0;0.0;1142.21;0.0;1142.21
5;1;58;1988.071;8.678;0.0;0.0;1682.856;0.0;1682.856
5;1;59;2383.409;9.024;0.0;0.0;2093.954;0.0;2093.954
5;1;60;2730.574;8.226;0.0;0.0;2435.474;0.0;2435.474
5;1;61;2442.807;8.405;0.0;0.0;2140.229;0.0;2140.229
5;1;62;1609.145;7.722;0.0;0.0;1309.831;0.0;1309.831
5;1;63;674.254;144.151;0.0;0.0;253.642;0.0;253.642
5;1;64;1087.571;0.0;0.0;0.0;811.771;0.0;811.771
5;1;65;836.124;0.0;0.0;0.0;560.761;0.0;560.761
5;1;66;344.334;0.0;0.0;0.0;67.403;0.0;67.403
5;1;67;41.792;0.0;0.0;375.39;0.0;375.39;0.0
5;1;68;0.0;0.0;0.0;320.126;0.0;320.126;0.0
5;1;69;0.0;0.0;0.0;201.058;0.0;201.058;0.0
5;1;70;0.0;0.0;0.0;199.677;0.0;199.677;0.0
5;1;71;0.0;0.0;0.0;176.136;0.0;176.136;0.0
5;1;72;0.0;0.0;0.0;141.081;0.0;141.081;0.0
5;1;73;0.0;0.0;0.0;139.87;0.0;139.87;0.0
5;1;74;0.0;0.0;0.0;141.628;0.0;141.628;0.0
5;1;75;0.0;0.0;0.0;140.025;0.0;140.025;0.0
5;1;76;0.0;0.0;0.0;140.688;0.0;140.688;0.0
5;1;77;0.0;0.0;0.0;142.174;0.0;142.174;0.0
5;1;78;18.157;0.0;0.0;124.129;0.0;124.129;0.0
5;1;79;238.086;0.0;0.0;0.0;108.806;0.0;108.806
5;1;80;854.392;0.0;0.0;0.0;722.582;0.0;722.582
5;1;81;1639.227;9.786;0.0;0.0;1492.813;0.0;1492.813
5;1;82;2285.18;7.789;0.0;0.0;2129.634;0.0;2129.634
5;1;83;2762.301;9.852;0.0;0.0;2609.674;0.0;2609.674
5;1;84;2962.272;9.292;0.0;0.0;2812.819;0.0;2812.819
5;1;85;2753.782;8.07;0.0;0.0;2598.634;0.0;2598.634
5;1;86;2425.05;7.897;0.0;0.0;2273.703;0.0;2273.703
5;1;87;2261.966;145.851;0.0;0.0;1977.935;0.0;1977.935
5;1;88;1266.271;0.0;0.0;0.0;1127.939;0.0;1127.939
5;1;89;681.59;0.0;0.0;0.0;538.563;0.0;538.563
5;1;90;436.834;0.0;0.0;0.0;300.574;0.0;300.574
5;1;91;42.976;0.0;0.0;173.51;0.0;173.51;0.0
5;1;92;0.0;0.0;0.0;217.115;0.0;217.115;0.0
5;1;93;0.0;0.0;0.0;203.757;0.0;203.757;0.0
5;1;94;0.0;0.0;0.0;197.32;0.0;197.32;0.0
5;1;95;0.0;0.0;0.0;170.575;0.0;170.575;0.0
5;1;96;0.0;0.0;0.0;139.207;0.0;139.207;0.0
5;1;97;0.0;0.0;0.0;143.966;0.0;143.966;0.0
5;1;98;0.0;0.0;0.0;141.496;0.0;141.496;0.0
5;1;99;0.0;0.0;0.0;140.971;0.0;140.971;0.0
5;1;100;0.0;0.0;0.0;140.98;0.0;140.98;0.0
5;1;101;0.0;0.0;0.0;145.436;0.0;145.436;0.0
5;1;102;15.104;0.0;0.0;129.791;0.0;129.791;0.0
5;1;103;263.132;0.0;0.0;44.436;0.0;44.436;0.0
5;1;104;681.877;0.0;0.0;0.0;391.797;0.0;391.797
5;1;105;770.775;11.839;0.0;0.0;419.808;0.0;419.808
5;1;106;1643.997;15.752;0.0;0.0;1274.523;0.0;1274.523
5;1;107;2818.65;12.209;0.0;0.0;2451.846;0.0;2451.846
5;1;108;3155.778;12.104;0.0;0.0;2806.086;0.0;2806.086
5;1;109;2562.484;10.895;0.0;0.0;2219.433;0.0;2219.433
5;1;110;1347.806;9.648;0.0;0.0;981.312;0.0;981.312
5;1;111;1064.661;11.433;0.0;0.0;729.708;0.0;729.708
5;1;112;975.824;10.331;0.0;0.0;648.939;0.0;648.939
5;1;113;776.594;127.595;0.0;0.0;360.492;0.0;360.492
5;1;114;409.613;0.0;0.0;0.0;124.041;0.0;124.041
5;1;115;40.174;0.0;0.0;394.99;0.0;394.99;0.0
5;1;116;0.0;0.0;0.0;315.783;0.0;315.783;0.0
5;1;117;0.0;0.0;0.0;215.286;0.0;215.286;0.0
5;1;118;0.0;0.0;0.0;196.009;0.0;196.009;0.0
5;1;119;0.0;0.0;0.0;170.037;0.0;170.037;0.0
5;1;120;0.0;0.0;0.0;138.708;0.0;138.708;0.0
5;1;121;0.0;0.0;0.0;143.878;0.0;143.878;0.0
5;1;122;0.0;0.0;0.0;142.194;0.0;142.194;0.0
5;1;123;0.0;0.0;0.0;141.333;0.0;141.333;0.0
5;1;124;0.0;0.0;0.0;140.624;0.0;140.624;0.0
5;1;125;0.0;0.0;0.0;138.629;0.0;138.629;0.0
5;1;126;9.04;0.0;0.0;137.159;0.0;137.159;0.0
5;1;127;198.125;0.0;0.0;163.796;0.0;163.796;0.0
5;1;128;867.462;0.0;0.0;0.0;548.257;0.0;548.257
5;1;129;1623.868;13.413;0.0;0.0;1269.773;0.0;1269.773
5;1;130;2269.143;13.573;0.0;0.0;1909.221;0.0;1909.221
5;1;131;2692.147;11.105;0.0;0.0;2335.909;0.0;2335.909
5;1;132;2939.746;11.991;0.0;0.0;2601.577;0.0;2601.577
5;1;133;2780.225;10.136;0.0;0.0;2431.0;0.0;2431.0
5;1;134;2199.176;10.216;0.0;0.0;1835.933;0.0;1835.933
5;1;135;1556.906;10.779;0.0;0.0;1220.516;0.0;1220.516
5;1;136;1212.639;9.418;0.0;0.0;893.019;0.0;893.019
5;1;137;942.98;125.076;0.0;0.0;522.206;0.0;522.206
5;1;138;420.287;0.0;0.0;0.0;140.98;0.0;140.98
5;1;139;36.314;0.0;0.0;376.474;0.0;376.474;0.0
5;1;140;0.0;0.0;0.0;331.097;0.0;331.097;0.0
5;1;141;0.0;0.0;0.0;205.919;0.0;205.919;0.0
5;1;142;0.0;0.0;0.0;196.643;0.0;196.643;0.0
5;1;143;0.0;0.0;0.0;190.07;0.0;190.07;0.0
5;1;144;0.0;0.0;0.0;137.15;0.0;137.15;0.0
5;1;145;0.0;0.0;0.0;139.893;0.0;139.893;0.0
5;1;146;0.0;0.0;0.0;141.133;0.0;141.133;0.0
5;1;147;0.0;0.0;0.0;143.96;0.0;143.96;0.0
5;1;148;0.0;0.0;0.0;139.296;0.0;139.296;0.0
5;1;149;0.0;0.0;0.0;140.859;0.0;140.859;0.0
5;1;150;5.986;0.0;0.0;141.613;0.0;141.613;0.0
5;1;151;255.979;0.0;0.0;66.454;0.0;66.454;0.0
5;1;152;900.8;0.0;0.0;0.0;580.942;0.0;580.942
5;1;153;1638.593;13.032;0.0;0.0;1296.484;0.0;1296.484
5;1;154;2277.917;13.274;0.0;0.0;1913.008;0.0;1913.008
5;1;155;2754.41;11.857;0.0;0.0;2397.237;0.0;2397.237
5;1;156;3016.072;13.021;0.0;0.0;2676.499;0.0;2676.499
5;1;157;2967.525;10.157;0.0;0.0;2628.388;0.0;2628.388
5;1;158;2204.333;10.651;0.0;0.0;1862.662;0.0;1862.662
5;1;159;1926.742;196.195;0.0;0.0;1410.892;0.0;1410.892
5;1;160;1509.407;0.0;0.0;0.0;1198.712;0.0;1198.712
5;1;161;1051.32;133.878;0.0;0.0;620.803;0.0;620.803
5;1;162;405.509;0.0;0.0;0.0;121.356;0.0;121.356
5;1;163;33.88;0.0;0.0;390.171;0.0;390.171;0.0
5;1;164;0.0;0.0;0.0;326.323;0.0;326.323;0.0
5;1;165;0.0;0.0;0.0;195.09;0.0;195.09;0.0
5;1;166;0.0;0.0;0.0;183.67;0.0;183.67;0.0
5;1;167;0.0;0.0;0.0;168.527;0.0;168.527;0.0
5;2;0;0.0;329.67;0.0;468.811;0.0;468.811;0.0
5;2;1;0.0;336.817;0.0;477.692;0.0;477.692;0.0
5;2;2;0.0;221.445;0.0;361.939;0.0;361.939;0.0
5;2;3;0.0;0.0;0.0;141.614;0.0;141.614;0.0
5;2;4;0.0;0.0;0.0;141.023;0.0;141.023;0.0
5;2;5;0.0;0.0;0.0;140.519;0.0;140.519;0.0
5;2;6;0.0;0.0;0.0;147.377;0.0;147.377;0.0
5;2;7;207.474;192.339;0.0;386.093;0.0;386.093;0.0
5;2;8;1023.001;159.195;0.0;0.0;552.372;0.0;552.372
5;2;9;1801.24;124.121;0.0;0.0;1349.72;0.0;1349.72
5;2;10;2408.542;121.115;0.0;0.0;1940.691;0.0;1940.691
5;2;11;2800.245;295.808;0.0;0.0;2171.063;0.0;2171.063
5;2;12;2989.57;285.143;0.0;0.0;2379.036;0.0;2379.036
5;2;13;2635.857;278.039;0.0;0.0;2027.62;0.0;2027.62
5;2;14;1699.263;275.377;0.0;0.0;1075.063;0.0;1075.063
5;2;15;1358.135;274.49;0.0;0.0;759.323;0.0;759.323
5;2;16;1306.095;274.49;0.0;0.0;721.141;0.0;721.141
5;2;17;788.67;277.152;0.0;0.0;210.683;0.0;210.683
5;2;18;164.11;0.0;0.0;209.432;0.0;209.432;0.0
5;2;19;0.0;0.0;0.0;424.906;0.0;424.906;0.0
5;2;20;0.0;0.0;0.0;326.406;0.0;326.406;0.0
5;2;21;0.0;0.0;0.0;205.027;0.0;205.027;0.0
5;2;22;0.0;0.0;0.0;199.037;0.0;199.037;0.0
5;2;23;0.0;0.0;0.0;179.573;0.0;179.573;0.0
5;2;24;0.0;0.0;0.0;135.629;0.0;135.629;0.0
5;2;25;0.0;0.0;0.0;143.648;0.0;143.648;0.0
5;2;26;0.0;0.0;0.0;141.031;0.0;141.031;0.0
5;2;27;0.0;0.0;0.0;146.909;0.0;146.909;0.0
5;2;28;0.0;0.0;0.0;139.867;0.0;139.867;0.0
5;2;29;0.0;0.0;0.0;141.401;0.0;141.401;0.0
5;2;30;0.0;0.0;0.0;148.999;0.0;148.999;0.0
5;2;31;191.747;0.0;0.0;195.825;0.0;195.825;0.0
5;2;32;955.683;137.929;0.0;0.0;494.108;0.0;494.108
5;2;33;1591.216;109.048;0.0;0.0;1159.183;0.0;1159.183
5;2;34;2234.747;73.175;0.0;0.0;1808.952;0.0;1808.952
5;2;35;2644.213;51.02;0.0;0.0;2251.229;0.0;2251.229
5;2;36;2790.074;38.426;0.0;0.0;2424.85;0.0;2424.85
5;2;37;2679.64;29.135;0.0;0.0;2320.044;0.0;2320.044
5;2;38;2433.149;261.059;0.0;0.0;1821.421;0.0;1821.421
5;2;39;2022.466;82.074;0.0;0.0;1614.969;0.0;1614.969
5;2;40;1314.883;266.508;0.0;0.0;737.38;0.0;737.38
5;2;41;514.253;0.0;0.0;0.0;212.538;0.0;212.538
5;2;42;117.923;0.0;0.0;267.683;0.0;267.683;0.0
5;2;43;0.0;0.0;0.0;422.38;0.0;422.38;0.0
5;2;44;0.0;0.0;0.0;339.174;0.0;339.174;0.0
5;2;45;0.0;0.0;0.0;202.295;0.0;202.295;0.0
5;2;46;0.0;0.0;0.0;199.889;0.0;199.889;0.0
5;2;47;0.0;0.0;0.0;177.279;0.0;177.279;0.0
5;2;48;0.0;0.0;0.0;140.082;0.0;140.082;0.0
5;2;49;0.0;0.0;0.0;144.86;0.0;144.86;0.0
5;2;50;0.0;0.0;0.0;141.805;0.0;141.805;0.0
5;2;51;0.0;0.0;0.0;141.228;0.0;141.228;0.0
5;2;52;0.0;0.0;0.0;138.644;0.0;138.644;0.0
5;2;53;0.0;0.0;0.0;139.493;0.0;139.493;0.0
5;2;54;0.0;0.0;0.0;142.73;0.0;142.73;0.0
5;2;55;6.079;0.0;0.0;369.828;0.0;369.828;0.0
5;2;56;160.162;0.0;0.0;194.471;0.0;194.471;0.0
5;2;57;331.229;31.152;0.0;0.0;0.0;0.0;0.0
5;2;58;281.369;0.0;0.0;42.098;0.0;42.098;0.0
5;2;59;354.354;40.929;0.0;0.0;16.869;0.0;16.869
5;2;60;494.204;0.0;0.0;0.0;205.515;0.0;205.515
5;2;61;530.835;17.027;0.0;0.0;227.437;0.0;227.437
5;2;62;627.647;161.817;0.0;0.0;169.237;0.0;169.237
5;2;63;696.909;267.394;0.0;0.0;145.601;0.0;145.601
5;2;64;317.433;23.953;0.0;0.0;0.0;0.0;0.0
5;2;65;205.831;0.0;0.0;133.405;0.0;133.405;0.0
5;2;66;65.09;0.0;0.0;342.664;0.0;342.664;0.0
5;2;67;0.0;0.0;0.0;426.945;0.0;426.945;0.0
5;2;68;0.0;0.0;0.0;322.845;0.0;322.845;0.0
5;2;69;0.0;0.0;0.0;202.863;0.0;202.863;0.0
5;2;70;0.0;0.0;0.0;199.447;0.0;199.447;0.0
5;2;71;0.0;0.0;0.0;167.515;0.0;167.515;0.0
5;2;72;0.0;0.0;0.0;139.675;0.0;139.675;0.0
5;2;73;0.0;0.0;0.0;144.03;0.0;144.03;0.0
5;2;74;0.0;0.0;0.0;140.546;0.0;140.546;0.0
5;2;75;0.0;0.0;0.0;142.106;0.0;142.106;0.0
5;2;76;0.0;0.0;0.0;139.135;0.0;139.135;0.0
5;2;77;0.0;0.0;0.0;139.833;0.0;139.833;0.0
5;2;78;0.0;0.0;0.0;145.338;0.0;145.338;0.0
5;2;79;141.614;0.0;0.0;12.489;0.0;12.489;0.0
5;2;80;629.156;317.178;0.0;0.0;182.345;0.0;182.345
5;2;81;515.95;125.605;0.0;0.0;254.426;0.0;254.426
5;2;82;543.948;314.504;0.0;0.0;75.343;0.0;75.343
5;2;83;1268.526;301.146;0.0;0.0;824.747;0.0;824.747
5;2;84;2018.272;292.252;0.0;0.0;1588.034;0.0;1588.034
5;2;85;1530.978;286.031;0.0;0.0;1102.366;0.0;1102.366
5;2;86;952.915;281.59;0.0;0.0;523.038;0.0;523.038
5;2;87;816.187;281.59;0.0;0.0;395.806;0.0;395.806
5;2;88;559.618;292.252;0.0;0.0;128.193;0.0;128.193
5;2;89;449.899;284.255;0.0;0.0;20.825;0.0;20.825
5;2;90;81.73;0.0;0.0;113.924;0.0;113.924;0.0
5;2;91;0.0;0.0;0.0;215.345;0.0;215.345;0.0
5;2;92;0.0;0.0;0.0;211.213;0.0;211.213;0.0
5;2;93;0.0;0.0;0.0;208.921;0.0;208.921;0.0
5;2;94;0.0;215.345;0.0;402.034;0.0;402.034;0.0
5;2;95;0.0;0.0;0.0;178.825;0.0;178.825;0.0
5;2;96;0.0;0.0;0.0;137.013;0.0;137.013;0.0
5;2;97;0.0;0.0;0.0;139.487;0.0;139.487;0.0
5;2;98;0.0;0.0;0.0;138.846;0.0;138.846;0.0
5;2;99;0.0;0.0;0.0;142.762;0.0;142.762;0.0
5;2;100;0.0;0.0;0.0;136.677;0.0;136.677;0.0
5;2;101;0.0;0.0;0.0;140.519;0.0;140.519;0.0
5;2;102;0.0;0.0;0.0;143.483;0.0;143.483;0.0
5;2;103;138.069;0.0;0.0;268.843;0.0;268.843;0.0
5;2;104;908.306;335.923;0.0;0.0;266.155;0.0;266.155
5;2;105;1679.485;326.099;0.0;0.0;1015.981;0.0;1015.981
5;2;106;1864.335;302.926;0.0;0.0;1221.288;0.0;1221.288
5;2;107;1408.376;290.474;0.0;0.0;764.901;0.0;764.901
5;2;108;1817.64;279.815;0.0;0.0;1203.465;0.0;1203.465
5;2;109;1631.022;277.152;0.0;0.0;1020.269;0.0;1020.269
5;2;110;1537.298;277.152;0.0;0.0;908.696;0.0;908.696
5;2;111;808.719;278.927;0.0;0.0;206.834;0.0;206.834
5;2;112;466.142;152.905;0.0;0.0;0.0;0.0;0.0
5;2;113;383.571;63.347;0.0;0.0;0.0;0.0;0.0
5;2;114;59.013;0.0;0.0;340.827;0.0;340.827;0.0
5;2;115;0.0;0.0;0.0;420.295;0.0;420.295;0.0
5;2;116;0.0;0.0;0.0;338.419;0.0;338.419;0.0
5;2;117;0.0;0.0;0.0;197.599;0.0;197.599;0.0
5;2;118;0.0;0.0;0.0;190.182;0.0;190.182;0.0
5;2;119;0.0;0.0;0.0;172.154;0.0;172.154;0.0
5;2;120;0.0;0.0;0.0;138.075;0.0;138.075;0.0
5;2;121;0.0;0.0;0.0;144.109;0.0;144.109;0.0
5;2;122;0.0;0.0;0.0;140.111;0.0;140.111;0.0
5;2;123;0.0;0.0;0.0;144.668;0.0;144.668;0.0
5;2;124;0.0;0.0;0.0;142.918;0.0;142.918;0.0
5;2;125;0.0;0.0;0.0;142.372;0.0;142.372;0.0
5;2;126;0.0;0.0;0.0;146.632;0.0;146.632;0.0
5;2;127;52.368;64.881;0.0;435.22;0.0;435.22;0.0
5;2;128;284.363;82.197;0.0;169.356;0.0;169.356;0.0
5;2;129;466.342;140.892;0.0;0.0;0.0;0.0;0.0
5;2;130;585.882;237.262;0.0;0.0;0.0;0.0;0.0
5;2;131;689.429;278.039;0.0;0.0;72.962;0.0;72.962
5;2;132;1293.521;265.902;0.0;0.0;704.065;0.0;704.065
5;2;133;1684.594;260.454;0.0;0.0;1099.341;0.0;1099.341
5;2;134;781.174;257.434;0.0;0.0;184.994;0.0;184.994
5;2;135;408.682;68.779;0.0;0.0;0.0;0.0;0.0
5;2;136;361.336;48.837;0.0;0.0;0.0;0.0;0.0
5;2;137;233.971;0.0;0.0;128.34;0.0;128.34;0.0
5;2;138;49.061;0.0;0.0;352.031;0.0;352.031;0.0
5;2;139;0.0;0.0;0.0;428.804;0.0;428.804;0.0
5;2;140;0.0;0.0;0.0;334.788;0.0;334.788;0.0
5;2;141;0.0;0.0;0.0;201.992;0.0;201.992;0.0
5;2;142;0.0;0.0;0.0;195.022;0.0;195.022;0.0
5;2;143;0.0;0.0;0.0;179.493;0.0;179.493;0.0
5;2;144;0.0;0.0;0.0;141.131;0.0;141.131;0.0
5;2;145;0.0;0.0;0.0;145.18;0.0;145.18;0.0
5;2;146;0.0;0.0;0.0;140.491;0.0;140.491;0.0
5;2;147;0.0;0.0;0.0;140.811;0.0;140.811;0.0
5;2;148;0.0;0.0;0.0;140.741;0.0;140.741;0.0
5;2;149;0.0;0.0;0.0;141.888;0.0;141.888;0.0
5;2;150;0.0;0.0;0.0;153.283;0.0;153.283;0.0
5;2;151;21.43;0.0;0.0;412.174;0.0;412.174;0.0
5;2;152;110.298;0.0;0.0;347.165;0.0;347.165;0.0
5;2;153;205.201;0.0;0.0;195.3;0.0;195.3;0.0
5;2;154;198.497;30.769;0.0;243.638;0.0;243.638;0.0
5;2;155;291.012;66.035;0.0;131.675;0.0;131.675;0.0
5;2;156;418.467;98.322;0.0;0.0;0.0;0.0;0.0
5;2;157;324.859;0.0;0.0;19.762;0.0;19.762;0.0
5;2;158;338.813;30.308;0.0;46.326;0.0;46.326;0.0
5;2;159;281.971;57.424;0.0;132.695;0.0;132.695;0.0
5;2;160;139.391;272.715;0.0;565.795;0.0;565.795;0.0
5;2;161;63.74;0.0;0.0;388.566;0.0;388.566;0.0
5;2;162;15.19;0.0;0.0;397.508;0.0;397.508;0.0
5;2;163;0.0;0.0;0.0;435.919;0.0;435.919;0.0
5;2;164;0.0;0.0;0.0;327.206;0.0;327.206;0.0
5;2;165;0.0;0.0;0.0;207.674;0.0;207.674;0.0
5;2;166;0.0;179.061;0.0;366.857;0.0;366.857;0.0
5;2;167;0.0;287.808;0.0;454.173;0.0;454.173;0.0
5;3;0;0.0;0.0;0.0;139.565;0.0;139.565;0.0
5;3;1;0.0;389.742;0.0;532.877;0.0;532.877;0.0
5;3;2;0.0;387.041;0.0;527.196;0.0;527.196;0.0
5;3;3;0.0;387.941;0.0;530.268;0.0;530.268;0.0
5;3;4;0.0;388.842;0.0;531.287;0.0;531.287;0.0
5;3;5;0.0;395.147;0.0;536.9;0.0;536.9;0.0
5;3;6;0.0;395.147;0.0;544.546;0.0;544.546;0.0
5;3;7;0.0;376.945;0.0;822.552;0.0;822.552;0.0
5;3;8;0.0;351.219;0.0;835.036;0.0;835.036;0.0
5;3;9;263.193;331.869;0.0;547.859;0.0;547.859;0.0
5;3;10;508.057;322.774;0.0;213.493;0.0;213.493;0.0
5;3;11;429.192;301.035;0.0;249.1;0.0;249.1;0.0
5;3;12;977.575;374.451;0.0;0.0;278.07;0.0;278.07
5;3;13;1809.37;369.961;0.0;0.0;1114.283;0.0;1114.283
5;3;14;1689.583;351.131;0.0;0.0;990.107;0.0;990.107
5;3;15;1081.237;349.34;0.0;0.0;399.269;0.0;399.269
5;3;16;236.082;353.818;0.0;602.203;0.0;602.203;0.0
5;3;17;0.0;361.885;0.0;829.023;0.0;829.023;0.0
5;3;18;0.0;364.576;0.0;794.254;0.0;794.254;0.0
5;3;19;0.0;0.0;0.0;445.809;0.0;445.809;0.0
5;3;20;0.0;0.0;0.0;335.649;0.0;335.649;0.0
5;3;21;0.0;61.133;0.0;280.731;0.0;280.731;0.0
5;3;22;0.0;382.542;0.0;568.885;0.0;568.885;0.0
5;3;23;0.0;386.141;0.0;561.143;0.0;561.143;0.0
5;3;24;0.0;389.742;0.0;531.665;0.0;531.665;0.0
5;3;25;0.0;395.147;0.0;539.924;0.0;539.924;0.0
5;3;26;0.0;395.147;0.0;538.584;0.0;538.584;0.0
5;3;27;0.0;395.147;0.0;536.271;0.0;536.271;0.0
5;3;28;0.0;396.95;0.0;538.994;0.0;538.994;0.0
5;3;29;0.0;397.851;0.0;539.414;0.0;539.414;0.0
5;3;30;0.0;396.95;0.0;547.027;0.0;547.027;0.0
5;3;31;0.0;391.869;0.0;844.968;0.0;844.968;0.0
5;3;32;0.0;362.352;0.0;852.909;0.0;852.909;0.0
5;3;33;226.358;334.12;0.0;593.087;0.0;593.087;0.0
5;3;34;873.863;384.341;0.0;0.0;119.644;0.0;119.644
5;3;35;995.442;382.542;0.0;0.0;266.903;0.0;266.903
5;3;36;1150.276;379.844;0.0;0.0;449.453;0.0;449.453
